frame_id,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,posture,action
10452,4,915,513,1109,625,side lying,normal
10452,6,740,545,997,659,side lying,normal
10452,7,3,530,292,687,side lying,normal
10452,8,1115,310,1198,544,prone lying,normal
10452,9,684,382,968,567,side lying,normal
10453,1,719,28,1052,277,standing,normal
10453,2,932,272,1165,414,prone lying,normal
10453,3,938,385,1141,560,side lying,normal
10453,4,915,513,1109,625,side lying,normal
10453,6,740,545,997,659,side lying,normal
10453,7,3,530,292,687,side lying,normal
10453,8,1114,310,1197,544,prone lying,normal
10453,9,684,382,968,567,side lying,normal
10454,1,720,27,1050,275,standing,normal
10454,2,933,273,1164,414,prone lying,normal
10454,3,938,385,1141,560,side lying,normal
10454,4,914,512,1110,625,side lying,normal
10454,6,740,545,997,659,side lying,normal
10454,7,3,530,292,687,side lying,normal
10454,8,1114,310,1197,544,prone lying,normal
10454,9,684,382,969,567,side lying,normal
10455,1,722,27,1048,271,standing,normal
10455,2,933,273,1164,414,prone lying,normal
10455,3,938,386,1141,560,side lying,normal
10455,4,914,512,1110,625,side lying,normal
10455,6,740,545,997,659,side lying,normal
10455,7,3,531,292,687,side lying,normal
10455,8,1113,310,1197,544,prone lying,normal
10455,9,684,382,969,567,side lying,normal
10456,1,723,27,1047,267,standing,normal
10456,2,932,273,1164,414,prone lying,normal
10456,3,938,386,1141,560,side lying,normal
10456,4,914,511,1110,626,side lying,normal
10456,6,740,545,997,659,side lying,normal
10456,7,2,530,293,687,side lying,normal
10456,8,1114,310,1198,544,prone lying,normal
10456,9,684,382,969,567,side lying,normal
10457,1,725,26,1046,264,standing,normal
10457,2,932,274,1164,415,prone lying,normal
10457,3,937,385,1142,560,side lying,normal
10457,4,914,511,1110,626,side lying,normal
10457,6,740,545,997,659,side lying,normal
10457,7,2,530,293,687,side lying,normal
10457,8,1115,310,1198,544,prone lying,normal
10457,9,684,382,969,567,side lying,normal
10458,1,725,25,1046,261,standing,normal
10458,2,932,273,1164,415,prone lying,normal
10458,3,937,385,1142,560,side lying,normal
10458,4,914,511,1109,626,side lying,normal
10458,6,740,545,997,659,side lying,normal
10458,7,2,530,293,687,side lying,normal
10458,8,1115,310,1198,544,prone lying,normal
10458,9,684,382,969,567,side lying,normal
10459,1,724,24,1046,260,standing,normal
10459,2,931,273,1165,415,prone lying,normal
10459,3,937,385,1142,560,side lying,normal
10459,4,914,511,1109,626,side lying,normal
10459,6,740,545,997,659,side lying,normal
10459,7,2,529,292,687,side lying,normal
10459,8,1115,309,1198,544,prone lying,normal
10459,9,684,382,969,567,side lying,normal
10460,1,723,24,1047,261,standing,normal
10460,2,932,273,1164,415,prone lying,normal
10460,3,938,385,1141,560,side lying,normal
10460,4,914,511,1109,626,side lying,normal
10460,6,740,545,997,659,side lying,normal
10460,7,2,529,292,687,side lying,normal
10460,8,1115,309,1198,544,prone lying,normal
10460,9,683,382,969,567,side lying,normal
10461,1,721,24,1047,262,standing,normal
10461,2,931,273,1164,415,prone lying,normal
10461,3,937,385,1142,560,side lying,normal
10461,4,914,511,1109,626,side lying,normal
10461,6,740,545,997,659,side lying,normal
10461,7,2,529,293,687,side lying,normal
10461,8,1115,309,1198,544,prone lying,normal
10461,9,683,382,969,567,side lying,normal
10462,1,720,23,1048,263,standing,normal
10462,2,931,272,1165,415,prone lying,normal
10462,3,937,385,1142,560,side lying,normal
10462,4,916,512,1109,625,side lying,normal
10462,6,740,545,997,659,side lying,normal
10462,7,1,529,294,687,side lying,normal
10462,8,1115,309,1198,544,prone lying,normal
10462,9,684,382,969,567,side lying,normal
10463,1,720,23,1050,264,standing,normal
10463,2,931,272,1165,415,prone lying,normal
10463,3,937,385,1142,560,side lying,normal
10463,4,915,512,1109,625,side lying,normal
10463,6,740,545,997,659,side lying,normal
10463,7,1,529,294,687,side lying,normal
10463,8,1115,309,1198,544,prone lying,normal
10463,9,683,382,969,567,side lying,normal
10464,1,719,23,1051,266,standing,normal
10464,2,931,271,1165,415,prone lying,normal
10464,3,937,384,1142,560,side lying,normal
10464,4,914,512,1109,625,side lying,normal
10464,6,740,545,997,659,side lying,normal
10464,7,1,528,294,687,side lying,normal
10464,8,1115,309,1198,544,prone lying,normal
10464,9,683,382,969,567,side lying,normal
10465,1,719,24,1052,267,standing,normal
10465,2,931,272,1165,415,prone lying,normal
10465,3,937,384,1142,560,side lying,normal
10465,4,914,512,1109,625,side lying,normal
10465,6,740,545,997,659,side lying,normal
10465,7,1,528,294,687,side lying,normal
10465,8,1115,309,1198,544,prone lying,normal
10465,9,683,382,969,567,side lying,normal
10466,1,719,24,1052,267,standing,normal
10466,2,931,272,1165,415,prone lying,normal
10466,3,937,384,1142,560,side lying,normal
10466,4,914,511,1109,625,side lying,normal
10466,6,740,545,997,659,side lying,normal
10466,7,1,528,294,687,side lying,normal
10466,8,1115,309,1198,544,prone lying,normal
10466,9,683,382,969,567,side lying,normal
10467,1,720,24,1054,267,standing,normal
10467,2,932,272,1165,415,prone lying,normal
10467,3,937,384,1142,560,side lying,normal
10467,4,914,511,1109,626,side lying,normal
10467,6,740,545,997,659,side lying,normal
10467,7,1,528,294,687,side lying,normal
10467,8,1114,310,1197,544,prone lying,normal
10467,9,683,382,969,567,side lying,normal
10468,1,720,24,1054,268,standing,normal
10468,2,932,272,1165,415,prone lying,normal
10468,3,937,384,1142,560,side lying,normal
10468,4,914,511,1109,626,side lying,normal
10468,6,740,545,997,659,side lying,normal
10468,7,1,528,294,687,side lying,normal
10468,8,1114,310,1197,544,prone lying,normal
10468,9,683,382,969,567,side lying,normal
10469,1,720,24,1054,268,standing,normal
10469,2,932,272,1165,415,prone lying,normal
10469,3,937,384,1142,560,side lying,normal
10469,4,914,511,1109,626,side lying,normal
10469,6,740,545,997,659,side lying,normal
10469,7,1,528,294,688,side lying,normal
10469,8,1113,310,1197,545,prone lying,normal
10469,9,683,382,969,567,side lying,normal
10470,1,718,23,1055,270,standing,normal
10470,2,932,273,1164,415,prone lying,normal
10470,3,938,385,1141,560,side lying,normal
10470,4,914,511,1109,626,side lying,normal
10470,6,740,545,997,659,side lying,normal
10470,7,0,528,295,688,side lying,normal
10470,8,1113,311,1197,545,prone lying,normal
10470,9,683,382,969,567,side lying,normal
10471,1,717,23,1057,273,standing,normal
10471,2,932,273,1164,415,prone lying,normal
10471,3,938,385,1141,560,side lying,normal
10471,4,914,511,1109,626,side lying,normal
10471,6,740,545,997,659,side lying,normal
10471,7,0,528,296,688,side lying,normal
10471,8,1114,310,1198,544,prone lying,normal
10471,9,683,382,968,567,side lying,normal
10472,1,715,23,1059,277,standing,normal
10472,2,932,273,1165,415,prone lying,normal
10472,3,938,385,1141,560,side lying,normal
10472,4,914,511,1109,626,side lying,normal
10472,6,740,545,997,659,side lying,normal
10472,7,0,527,296,689,side lying,normal
10472,8,1115,310,1198,544,prone lying,normal
10472,9,683,382,969,567,side lying,normal
10473,1,715,23,1061,281,standing,normal
10473,2,932,273,1165,415,prone lying,normal
10473,3,937,385,1142,560,side lying,normal
10473,4,914,511,1109,626,side lying,normal
10473,6,740,545,997,659,side lying,normal
10473,7,0,527,296,689,side lying,normal
10473,8,1114,310,1197,544,prone lying,normal
10473,9,683,382,968,567,side lying,normal
10474,1,714,23,1062,284,standing,normal
10474,2,932,273,1165,415,prone lying,normal
10474,3,937,385,1142,560,side lying,normal
10474,4,914,511,1109,626,side lying,normal
10474,6,740,545,997,659,side lying,normal
10474,7,1,528,296,689,side lying,normal
10474,8,1113,310,1197,544,prone lying,normal
10474,9,683,382,968,567,side lying,normal
10475,1,714,23,1063,285,standing,normal
10475,2,932,273,1165,415,prone lying,normal
10475,3,937,385,1142,560,side lying,normal
10475,4,914,511,1109,626,side lying,normal
10475,6,740,545,997,659,side lying,normal
10475,7,1,528,297,689,side lying,normal
10475,8,1113,310,1197,544,prone lying,normal
10475,9,683,382,969,567,side lying,normal
10476,1,716,23,1062,285,standing,normal
10476,2,932,272,1165,415,prone lying,normal
10476,3,937,384,1142,560,side lying,normal
10476,4,914,511,1109,626,side lying,normal
10476,6,740,545,997,659,side lying,normal
10476,7,0,528,296,690,side lying,normal
10476,8,1114,310,1198,544,prone lying,normal
10476,9,683,382,969,567,side lying,normal
10477,1,717,23,1061,284,standing,normal
10477,2,932,272,1165,415,prone lying,normal
10477,3,937,384,1142,560,side lying,normal
10477,4,914,511,1109,626,side lying,normal
10477,6,740,545,997,659,side lying,normal
10477,7,0,528,296,690,side lying,normal
10477,8,1115,310,1198,544,prone lying,normal
10477,9,683,382,969,567,side lying,normal
10478,1,719,23,1060,284,standing,normal
10478,2,932,272,1165,415,prone lying,normal
10478,3,937,384,1142,560,side lying,normal
10478,4,914,511,1109,626,side lying,normal
10478,6,740,545,997,659,side lying,normal
10478,7,0,527,296,690,side lying,normal
10478,8,1115,310,1198,543,prone lying,normal
10478,9,683,382,969,567,side lying,normal
10479,1,721,24,1058,282,standing,normal
10479,2,932,272,1165,415,prone lying,normal
10479,3,937,384,1142,560,side lying,normal
10479,4,914,511,1109,626,side lying,normal
10479,6,740,545,997,659,side lying,normal
10479,7,0,527,296,690,side lying,normal
10479,8,1115,309,1198,543,prone lying,normal
10479,9,683,382,969,567,side lying,normal
10480,1,723,25,1057,280,standing,normal
10480,2,932,272,1165,415,prone lying,normal
10480,3,937,384,1142,560,side lying,normal
10480,4,914,511,1109,626,side lying,normal
10480,6,740,545,997,659,side lying,normal
10480,7,0,527,296,690,side lying,normal
10480,8,1115,309,1198,543,prone lying,normal
10480,9,683,382,969,567,side lying,normal
10481,1,725,27,1056,280,standing,normal
10481,2,932,272,1165,415,prone lying,normal
10481,3,937,384,1142,560,side lying,normal
10481,4,915,511,1109,626,side lying,normal
10481,6,740,545,997,659,side lying,normal
10481,7,0,527,296,690,side lying,normal
10481,8,1115,309,1198,543,prone lying,normal
10481,9,683,382,969,567,side lying,normal
10482,1,726,28,1055,280,standing,normal
10482,2,932,272,1165,415,prone lying,normal
10482,3,937,384,1142,560,side lying,normal
10482,4,915,511,1109,626,side lying,normal
10482,6,740,545,997,659,side lying,normal
10482,7,0,527,295,690,side lying,normal
10482,8,1115,309,1198,543,prone lying,normal
10482,9,683,382,969,567,side lying,normal
10483,1,727,29,1055,280,standing,normal
10483,2,932,272,1165,415,prone lying,normal
10483,3,937,384,1142,560,side lying,normal
10483,4,915,511,1109,626,side lying,normal
10483,6,740,545,997,659,side lying,normal
10483,7,1,527,295,689,side lying,normal
10483,8,1115,309,1198,543,prone lying,normal
10483,9,683,382,969,567,side lying,normal
10484,1,725,31,1056,284,standing,normal
10484,2,933,273,1164,415,prone lying,normal
10484,3,937,384,1142,560,side lying,normal
10484,4,915,511,1109,626,side lying,normal
10484,6,740,545,997,659,side lying,normal
10484,7,1,527,295,689,side lying,normal
10484,8,1114,310,1197,543,prone lying,normal
10484,9,683,382,969,567,side lying,normal
10485,1,722,32,1058,290,standing,normal
10485,2,933,273,1164,415,prone lying,normal
10485,3,937,384,1142,560,side lying,normal
10485,4,915,511,1109,626,side lying,normal
10485,6,740,545,997,659,side lying,normal
10485,7,1,527,295,689,side lying,normal
10485,8,1114,310,1197,544,prone lying,normal
10485,9,683,382,969,567,side lying,normal
10486,1,720,33,1059,294,standing,normal
10486,2,933,273,1164,414,prone lying,normal
10486,3,938,384,1142,560,side lying,normal
10486,4,915,511,1109,626,side lying,normal
10486,6,740,545,997,659,side lying,normal
10486,7,1,527,295,688,side lying,normal
10486,8,1113,310,1197,544,prone lying,normal
10486,9,683,382,969,567,side lying,normal
10487,1,718,35,1058,297,standing,normal
10487,2,934,274,1163,414,prone lying,normal
10487,3,938,384,1142,560,side lying,normal
10487,4,915,511,1109,626,side lying,normal
10487,6,740,545,997,659,side lying,normal
10487,7,1,527,295,688,side lying,normal
10487,8,1113,311,1197,544,prone lying,normal
10487,9,683,382,969,567,side lying,normal
10488,1,719,37,1056,298,standing,normal
10488,2,934,274,1163,413,prone lying,normal
10488,3,939,385,1141,559,side lying,normal
10488,4,915,511,1109,626,side lying,normal
10488,6,740,545,997,659,side lying,normal
10488,7,1,527,295,688,side lying,normal
10488,8,1113,311,1197,544,prone lying,normal
10488,9,683,382,969,567,side lying,normal
10489,1,718,37,1057,300,standing,normal
10489,2,933,274,1164,413,prone lying,normal
10489,3,939,385,1141,559,side lying,normal
10489,4,915,511,1109,626,side lying,normal
10489,6,740,545,997,659,side lying,normal
10489,7,1,527,294,688,side lying,normal
10489,8,1113,311,1197,544,prone lying,normal
10489,9,683,382,969,567,side lying,normal
10490,1,718,37,1059,302,standing,normal
10490,2,933,274,1164,413,prone lying,normal
10490,3,939,385,1141,558,side lying,normal
10490,4,916,511,1109,626,side lying,normal
10490,6,740,545,997,659,side lying,normal
10490,7,1,527,294,688,side lying,normal
10490,8,1113,311,1197,544,prone lying,normal
10490,9,683,382,969,567,side lying,normal
10491,1,718,37,1059,303,standing,normal
10491,2,933,274,1164,413,prone lying,normal
10491,3,939,386,1141,558,side lying,normal
10491,4,915,511,1109,626,side lying,normal
10491,6,740,545,997,659,side lying,normal
10491,7,1,528,295,689,side lying,normal
10491,8,1113,311,1197,544,prone lying,normal
10491,9,683,382,969,567,side lying,normal
10492,1,719,36,1059,303,standing,normal
10492,2,933,274,1164,413,prone lying,normal
10492,3,939,386,1141,558,side lying,normal
10492,4,915,511,1109,626,side lying,normal
10492,6,740,545,997,659,side lying,normal
10492,7,1,528,294,689,side lying,normal
10492,8,1113,311,1197,544,prone lying,normal
10492,9,683,382,969,567,side lying,normal
10493,1,721,36,1059,301,standing,normal
10493,2,933,274,1164,414,prone lying,normal
10493,3,939,386,1141,558,side lying,normal
10493,4,915,511,1109,626,side lying,normal
10493,6,740,545,997,659,side lying,normal
10493,7,0,527,295,689,side lying,normal
10493,8,1113,311,1197,544,prone lying,normal
10493,9,683,382,969,567,side lying,normal
10494,1,723,36,1058,300,standing,normal
10494,2,932,274,1165,414,prone lying,normal
10494,3,939,386,1141,558,side lying,normal
10494,4,915,511,1108,626,side lying,normal
10494,6,740,545,997,659,side lying,normal
10494,7,0,527,295,689,side lying,normal
10494,8,1113,311,1197,544,prone lying,normal
10494,9,683,382,969,567,side lying,normal
10495,1,724,36,1058,300,standing,normal
10495,2,932,274,1165,414,prone lying,normal
10495,3,939,386,1141,558,side lying,normal
10495,4,915,511,1108,626,side lying,normal
10495,6,740,545,997,659,side lying,normal
10495,7,0,526,295,688,side lying,normal
10495,8,1113,311,1197,545,prone lying,normal
10495,9,683,382,969,567,side lying,normal
10496,1,726,37,1058,300,standing,normal
10496,2,932,274,1165,415,prone lying,normal
10496,3,939,386,1141,558,side lying,normal
10496,4,915,511,1108,626,side lying,normal
10496,6,740,545,997,659,side lying,normal
10496,7,0,526,296,689,side lying,normal
10496,8,1113,311,1196,545,prone lying,normal
10496,9,683,382,969,567,side lying,normal
10497,1,727,38,1058,299,standing,normal
10497,2,933,274,1164,415,prone lying,normal
10497,3,939,386,1141,558,side lying,normal
10497,4,916,512,1107,626,side lying,normal
10497,6,740,545,997,659,side lying,normal
10497,7,0,525,296,689,side lying,normal
10497,8,1112,311,1196,545,prone lying,normal
10497,9,683,382,968,567,side lying,normal
10498,1,728,39,1057,299,standing,normal
10498,2,933,274,1164,414,prone lying,normal
10498,3,939,386,1141,558,side lying,normal
10498,4,916,512,1108,626,side lying,normal
10498,6,740,545,997,659,side lying,normal
10498,7,0,525,296,689,side lying,normal
10498,8,1112,311,1196,545,prone lying,normal
10498,9,683,382,968,567,side lying,normal
10499,1,728,41,1056,299,standing,normal
10499,2,933,274,1164,414,prone lying,normal
10499,3,939,386,1141,558,side lying,normal
10499,4,916,512,1108,626,side lying,normal
10499,6,740,545,997,659,side lying,normal
10499,7,0,525,296,690,side lying,normal
10499,8,1112,311,1196,545,prone lying,normal
10499,9,683,382,968,567,side lying,normal
10500,1,728,42,1055,299,standing,normal
10500,2,933,274,1164,414,prone lying,normal
10500,3,939,386,1141,558,side lying,normal
10500,4,916,512,1108,626,side lying,normal
10500,6,740,545,997,659,side lying,normal
10500,7,0,525,296,690,side lying,normal
10500,8,1112,311,1196,545,prone lying,normal
10500,9,684,382,969,567,side lying,normal
10501,1,729,43,1056,299,standing,normal
10501,2,932,274,1164,414,prone lying,normal
10501,3,938,385,1142,559,side lying,normal
10501,4,916,512,1108,626,side lying,normal
10501,6,741,545,997,658,side lying,normal
